,month,precip,temp,rest,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
m10-A-C-25-oxford-dryland,10,A,C,25,28.4,53.87,22.64,9.81,7.25,9.31,18.37,10.69,0.06,0.2,3.9,9.49,26.4,53.79,21.99,10.3,7.26,6.12,10.98,7.47,0.0,,,
m10-A-C-5-oxford-dryland,10,A,C,5,28.17,53.64,22.6,10.19,6.91,9.02,18.27,10.71,0.05,0.19,3.81,9.56,26.48,53.96,21.89,10.28,7.38,5.91,11.1,7.55,0.0,,,
m10-A-C-50-oxford-dryland,10,A,C,50,28.38,54.63,22.71,10.61,7.04,9.0,18.25,10.74,0.06,0.21,3.88,9.55,26.74,54.52,23.03,10.68,6.82,6.15,11.39,7.57,0.0,,,
m10-A-C-75-oxford-dryland,10,A,C,75,28.32,54.08,21.96,10.63,7.62,9.1,18.25,10.76,0.05,0.21,3.76,9.58,26.52,54.11,22.88,11.03,6.71,6.06,11.17,7.61,0.0,,,
m10-A-C-95-oxford-dryland,10,A,C,95,28.41,54.38,23.56,10.36,7.32,9.11,18.56,10.76,0.06,0.23,3.91,9.55,26.8,54.68,22.91,10.65,7.44,6.08,11.28,7.67,0.0,,,
m10-A-H-25-oxford-dryland,10,A,H,25,27.24,48.83,23.16,10.67,7.04,9.16,17.39,9.97,0.03,0.13,3.23,9.22,28.73,49.05,22.64,10.28,6.3,5.34,10.67,7.36,0.0,,,
m10-A-H-5-oxford-dryland,10,A,H,5,27.48,48.29,22.83,10.21,7.15,9.29,17.41,10.1,0.03,0.13,3.41,9.23,28.51,48.69,23.11,10.53,6.06,5.42,10.74,7.29,0.0,,,
m10-A-H-50-oxford-dryland,10,A,H,50,27.37,47.92,23.05,10.56,7.39,9.19,17.23,10.01,0.03,0.13,3.33,9.19,28.28,48.35,22.83,10.12,6.63,5.3,11.08,7.39,0.0,,,
m10-A-H-75-oxford-dryland,10,A,H,75,27.17,48.81,23.16,9.91,6.67,8.96,17.2,10.04,0.04,0.13,3.26,9.27,28.58,48.74,23.47,10.82,6.39,5.65,10.93,7.56,0.0,,,
m10-A-H-95-oxford-dryland,10,A,H,95,27.38,48.22,22.75,10.88,7.08,8.81,17.23,9.93,0.04,0.14,3.47,9.21,28.44,49.19,22.27,10.39,6.04,5.7,10.93,7.22,0.0,,,
m10-D-A-25-oxford-dryland,10,D,A,25,15.47,41.51,23.07,10.64,6.96,8.99,16.69,9.5,0.02,0.1,3.02,8.87,16.39,40.05,22.32,9.44,5.81,5.18,11.16,7.74,0.0,,,
m10-D-A-5-oxford-dryland,10,D,A,5,15.75,40.3,21.85,10.11,5.91,9.39,15.94,9.44,0.02,0.09,3.0,8.75,15.9,40.28,21.68,9.9,5.77,5.49,10.9,7.86,0.0,,,
m10-D-A-50-oxford-dryland,10,D,A,50,15.42,40.78,22.22,9.79,6.89,9.34,16.08,9.46,0.02,0.08,3.06,8.79,16.04,40.39,22.19,9.94,5.27,5.41,11.0,7.81,0.01,,,
m10-D-A-75-oxford-dryland,10,D,A,75,15.76,41.22,21.61,9.63,6.53,8.91,15.81,9.37,0.02,0.08,3.02,8.82,15.85,39.85,21.12,9.11,5.25,5.49,10.74,7.7,0.0,,,
m10-D-A-95-oxford-dryland,10,D,A,95,15.38,41.34,22.03,9.85,6.76,9.28,16.24,9.47,0.02,0.09,2.99,8.67,15.96,39.99,21.66,9.17,5.4,4.96,10.92,7.85,0.0,,,
m10-D-H-25-oxford-dryland,10,D,H,25,16.79,41.41,21.14,9.82,6.93,9.06,15.77,9.41,0.01,0.09,2.96,8.69,17.34,40.73,22.59,9.51,5.08,5.27,11.07,7.75,0.0,,,
m10-D-H-5-oxford-dryland,10,D,H,5,15.95,40.68,22.85,10.34,6.55,8.69,15.31,9.06,0.02,0.11,2.77,8.6,16.7,40.97,22.02,9.44,5.1,5.57,10.94,7.78,0.0,,,
m10-D-H-50-oxford-dryland,10,D,H,50,16.32,41.27,22.75,9.52,6.75,8.72,15.75,9.27,0.02,0.1,2.89,8.57,16.72,40.8,20.87,9.48,4.96,4.89,10.79,7.6,0.0,,,
m10-D-H-75-oxford-dryland,10,D,H,75,15.86,41.02,21.28,10.2,6.43,8.79,15.5,9.1,0.02,0.09,2.8,8.57,16.83,40.89,22.19,9.93,5.35,5.26,11.28,7.91,0.0,,,
m10-D-H-95-oxford-dryland,10,D,H,95,16.16,40.42,22.67,9.78,7.38,9.02,15.72,9.12,0.02,0.08,2.8,8.59,16.91,40.39,22.2,9.83,5.22,5.56,11.06,7.95,0.0,,,
m10-W-A-25-oxford-dryland,10,W,A,25,33.23,63.03,23.36,10.89,6.94,9.06,18.34,10.8,0.07,0.22,3.91,9.8,33.69,64.03,23.66,11.0,7.92,6.22,11.19,7.44,0.0,,,
m10-W-A-5-oxford-dryland,10,W,A,5,33.18,63.27,23.58,9.39,6.7,9.24,18.2,10.66,0.06,0.22,3.89,9.73,33.71,64.03,23.63,10.65,7.24,6.01,11.18,7.29,0.0,,,
m10-W-A-50-oxford-dryland,10,W,A,50,33.21,63.64,23.98,10.72,7.15,8.78,18.72,10.8,0.06,0.22,4.04,9.83,33.83,63.85,22.95,10.61,7.26,5.92,11.14,7.13,0.0,,,
m10-W-A-75-oxford-dryland,10,W,A,75,33.3,62.81,23.61,10.53,7.36,9.38,18.43,10.96,0.07,0.23,3.85,9.77,33.64,64.43,23.16,10.31,7.13,6.42,10.79,7.24,0.0,,,
m10-W-A-95-oxford-dryland,10,W,A,95,33.15,62.73,22.94,10.3,7.05,9.31,18.94,10.62,0.07,0.25,3.89,9.76,33.77,63.92,22.91,11.06,7.58,6.63,11.59,7.31,0.0,,,
m10-W-C-25-oxford-dryland,10,W,C,25,31.88,62.39,22.73,10.06,6.7,8.93,18.46,10.97,0.07,0.24,4.01,9.72,29.9,63.51,23.27,10.98,7.68,6.35,11.3,7.46,0.0,,,
m10-W-C-5-oxford-dryland,10,W,C,5,31.95,62.23,23.37,10.45,7.05,8.8,18.64,11.22,0.07,0.26,4.18,9.81,29.86,62.87,23.44,10.76,7.16,5.99,11.04,7.41,0.0,,,
m10-W-C-50-oxford-dryland,10,W,C,50,31.88,62.03,22.62,10.33,7.0,9.02,18.7,11.12,0.07,0.25,4.05,9.74,29.8,63.0,22.89,11.52,8.3,6.19,11.84,7.7,0.0,,,
m10-W-C-75-oxford-dryland,10,W,C,75,31.87,62.43,23.17,10.4,7.19,9.01,18.59,10.98,0.07,0.25,4.1,9.71,29.71,63.08,22.75,10.74,7.81,6.68,11.43,7.46,0.0,,,
m10-W-C-95-oxford-dryland,10,W,C,95,31.8,62.53,23.9,10.49,6.91,9.05,18.75,11.03,0.08,0.26,4.07,9.79,29.96,64.22,23.94,10.82,7.89,6.84,11.42,7.58,0.0,,,
m10-W-H-25-oxford-dryland,10,W,H,25,33.58,60.76,23.99,10.34,7.58,9.55,18.17,10.56,0.06,0.2,3.68,9.64,35.15,61.92,23.78,10.79,7.0,5.87,10.61,7.25,0.0,,,
m10-W-H-5-oxford-dryland,10,W,H,5,33.61,61.55,23.66,10.59,7.33,9.15,17.72,10.59,0.05,0.2,3.64,9.59,35.14,61.4,22.78,10.7,6.67,5.82,10.69,7.09,0.0,,,
m10-W-H-50-oxford-dryland,10,W,H,50,33.58,61.75,23.69,11.06,7.46,9.21,18.23,10.67,0.05,0.21,3.74,9.76,34.89,61.38,22.86,9.95,6.64,5.64,10.61,7.07,0.0,,,
m10-W-H-75-oxford-dryland,10,W,H,75,33.6,61.19,23.44,10.34,7.55,9.44,18.06,10.6,0.06,0.2,3.72,9.68,35.2,62.83,22.55,10.31,6.84,5.47,11.13,7.25,0.0,,,
m10-W-H-95-oxford-dryland,10,W,H,95,33.77,60.12,24.26,10.8,7.55,9.62,18.23,10.87,0.06,0.2,3.79,9.71,35.2,61.64,23.32,10.63,6.92,5.95,11.35,7.23,0.0,,,
m11-A-A-25-oxford-dryland,11,A,A,25,51.96,22.59,10.61,6.7,8.51,17.74,10.15,0.06,0.19,3.64,9.38,28.81,51.36,23.34,11.06,6.73,5.9,11.11,7.49,0.0,,,,
m11-A-A-5-oxford-dryland,11,A,A,5,50.69,22.95,10.24,6.45,9.42,17.62,10.41,0.06,0.17,3.71,9.46,29.08,51.85,22.62,11.06,6.67,5.82,11.07,7.58,0.0,,,,
m11-A-A-50-oxford-dryland,11,A,A,50,50.99,23.18,10.36,6.81,9.0,18.16,10.55,0.04,0.17,3.62,9.35,28.91,51.98,23.93,10.26,6.66,5.73,11.02,7.54,0.0,,,,
m11-A-A-75-oxford-dryland,11,A,A,75,50.24,22.67,10.32,7.18,9.18,17.78,10.51,0.05,0.18,3.58,9.38,28.93,51.68,22.01,9.87,6.21,5.5,10.51,7.16,0.0,,,,
m11-A-A-95-oxford-dryland,11,A,A,95,50.15,23.67,10.28,6.43,9.21,17.42,10.38,0.05,0.18,3.63,9.33,28.73,51.59,22.36,10.0,6.64,5.75,11.29,7.38,0.0,,,,
m11-A-C-25-oxford-dryland,11,A,C,25,44.46,21.06,10.49,6.65,8.65,17.93,10.52,0.04,0.15,3.63,9.33,28.71,44.76,21.45,9.64,6.62,5.65,11.03,7.62,0.0,,,,
m11-A-C-5-oxford-dryland,11,A,C,5,43.96,21.6,10.29,6.35,9.06,17.45,10.29,0.04,0.19,3.62,9.26,28.85,43.44,20.68,9.61,6.58,5.93,11.46,7.61,0.0,,,,
m11-A-C-50-oxford-dryland,11,A,C,50,43.51,21.07,9.82,6.95,9.28,17.59,10.33,0.04,0.16,3.68,9.28,28.68,45.3,20.32,10.11,6.52,5.81,11.37,7.37,0.0,,,,
m11-A-C-75-oxford-dryland,11,A,C,75,44.35,20.25,9.8,6.74,9.15,17.43,10.35,0.05,0.16,3.67,9.34,28.88,44.53,20.68,10.09,6.48,5.76,11.42,7.7,0.0,,,,
m11-A-C-95-oxford-dryland,11,A,C,95,44.0,19.8,9.3,6.94,8.8,17.39,10.33,0.03,0.15,3.44,9.2,28.5,44.26,20.96,10.05,6.63,6.21,11.3,7.53,0.0,,,,
m11-A-H-25-oxford-dryland,11,A,H,25,51.38,21.13,10.35,6.88,8.84,17.19,10.16,0.04,0.15,3.43,9.17,28.87,50.93,21.84,10.61,6.13,5.67,10.86,7.39,0.0,,,,
m11-A-H-5-oxford-dryland,11,A,H,5,50.39,21.3,9.88,7.09,8.91,17.14,10.06,0.04,0.18,3.41,9.21,28.57,51.07,22.21,10.2,6.04,5.14,10.41,7.19,0.0,,,,
m11-A-H-50-oxford-dryland,11,A,H,50,51.38,21.98,10.26,6.66,8.48,17.53,10.07,0.03,0.13,3.44,9.3,29.07,51.61,22.96,10.69,6.33,5.57,11.08,7.38,0.0,,,,
m11-A-H-75-oxford-dryland,11,A,H,75,51.75,21.81,10.42,6.67,8.85,17.6,10.31,0.04,0.15,3.51,9.33,28.93,50.5,22.24,9.89,6.0,5.63,10.6,7.27,0.0,,,,
m11-A-H-95-oxford-dryland,11,A,H,95,51.36,22.49,10.31,7.14,9.28,17.57,10.0,0.04,0.16,3.61,9.36,28.93,50.67,20.6,10.19,6.21,5.31,10.62,7.34,0.0,,,,
m11-D-A-25-oxford-dryland,11,D,A,25,22.96,12.45,7.78,5.61,8.25,15.12,9.01,0.01,0.11,2.96,8.59,28.59,23.94,12.49,8.35,4.76,4.76,10.24,7.24,0.0,,,,
m11-D-A-5-oxford-dryland,11,D,A,5,23.49,12.62,8.19,5.84,8.22,15.76,9.15,0.01,0.09,3.07,8.64,28.45,23.7,11.82,7.2,4.26,4.31,9.74,6.94,0.0,,,,
m11-D-A-50-oxford-dryland,11,D,A,50,23.51,11.89,7.95,5.73,8.13,14.82,8.92,0.01,0.12,3.03,8.46,28.15,23.24,11.47,8.0,4.78,5.22,9.87,7.27,0.0,,,,
m11-D-A-75-oxford-dryland,11,D,A,75,22.31,12.51,7.7,5.65,7.66,14.8,8.74,0.02,0.14,2.99,8.49,28.01,23.54,11.71,7.66,4.74,5.08,10.09,7.23,0.01,,,,
m11-D-A-95-oxford-dryland,11,D,A,95,23.24,11.66,7.78,5.86,8.05,14.8,8.9,0.02,0.1,3.02,8.59,27.91,22.98,11.82,7.95,4.88,4.66,10.45,7.3,0.0,,,,
m11-D-C-25-oxford-dryland,11,D,C,25,22.53,13.21,8.34,6.32,8.6,15.73,9.35,0.02,0.11,3.07,8.68,28.77,21.96,13.36,8.53,4.55,5.24,10.35,7.28,0.0,,,,
m11-D-C-5-oxford-dryland,11,D,C,5,22.48,14.26,8.37,5.78,9.35,15.89,9.32,0.02,0.11,3.18,8.71,28.25,23.03,12.77,8.23,4.78,4.98,10.2,7.26,0.0,,,,
m11-D-C-50-oxford-dryland,11,D,C,50,23.48,13.65,8.58,6.2,8.52,15.86,9.08,0.02,0.11,3.1,8.7,28.32,22.17,12.73,7.89,4.98,4.85,10.32,7.19,0.0,,,,
m11-D-C-75-oxford-dryland,11,D,C,75,21.89,13.44,8.7,5.62,8.18,15.13,9.02,0.02,0.11,3.05,8.64,28.09,22.65,13.1,7.72,5.04,4.98,10.32,7.17,0.0,,,,
m11-D-C-95-oxford-dryland,11,D,C,95,22.95,13.5,8.21,6.07,8.18,15.52,9.23,0.02,0.09,3.1,8.69,28.06,22.82,12.83,8.88,4.85,5.16,10.34,7.35,0.0,,,,
m11-D-H-25-oxford-dryland,11,D,H,25,24.44,12.89,7.95,6.0,8.41,15.16,9.02,0.02,0.08,3.04,8.71,28.26,24.05,12.67,7.83,4.44,5.07,9.91,7.14,0.0,,,,
m11-D-H-5-oxford-dryland,11,D,H,5,25.23,13.62,8.47,5.55,7.89,15.0,9.06,0.02,0.11,3.0,8.63,28.21,25.02,12.86,8.17,4.56,4.74,10.09,7.12,0.0,,,,
m11-D-H-50-oxford-dryland,11,D,H,50,23.91,12.77,8.38,5.96,8.32,15.17,9.13,0.02,0.1,3.0,8.61,28.2,25.86,13.29,8.91,4.92,5.28,10.19,7.35,0.0,,,,
m11-D-H-75-oxford-dryland,11,D,H,75,24.57,13.38,8.7,6.21,8.07,15.29,8.95,0.02,0.09,2.95,8.53,28.37,24.62,13.23,8.23,4.5,4.83,10.13,7.31,0.0,,,,
m11-D-H-95-oxford-dryland,11,D,H,95,24.3,12.49,7.85,5.61,8.02,15.08,8.94,0.02,0.1,3.08,8.66,28.24,24.93,13.07,8.03,4.63,4.83,9.98,7.05,0.0,,,,
m11-W-A-25-oxford-dryland,11,W,A,25,77.45,37.5,11.8,7.58,9.82,19.57,11.55,0.09,0.34,4.31,10.27,29.14,77.61,37.8,11.95,8.82,6.72,12.04,7.39,0.01,,,,
m11-W-A-5-oxford-dryland,11,W,A,5,77.16,36.92,12.15,7.8,9.43,19.7,11.64,0.09,0.28,4.43,10.22,29.31,77.25,37.44,12.14,8.28,6.94,11.86,7.58,0.01,,,,
m11-W-A-50-oxford-dryland,11,W,A,50,77.28,37.01,11.85,7.6,8.85,19.69,11.28,0.09,0.28,4.39,10.08,29.13,76.94,37.82,12.07,7.9,6.83,11.75,7.46,0.0,,,,
m11-W-A-75-oxford-dryland,11,W,A,75,77.18,37.82,11.75,7.77,9.39,19.77,11.62,0.09,0.3,4.36,10.14,29.28,77.44,37.68,12.61,8.4,6.39,12.34,7.56,0.0,,,,
m11-W-A-95-oxford-dryland,11,W,A,95,76.95,36.4,11.45,8.13,9.05,19.37,11.15,0.07,0.28,4.2,10.07,29.08,77.0,37.74,12.03,8.66,6.74,12.07,7.77,0.0,,,,
m11-W-C-25-oxford-dryland,11,W,C,25,76.72,39.71,12.0,7.69,9.78,20.1,11.83,0.11,0.35,4.6,10.33,29.42,77.5,40.91,11.99,8.84,7.72,12.41,7.9,0.0,,,,
m11-W-C-5-oxford-dryland,11,W,C,5,77.34,39.64,11.07,7.53,9.86,20.21,12.01,0.11,0.33,4.57,10.44,29.5,77.23,41.05,12.46,8.84,7.6,12.73,8.04,0.01,,,,
m11-W-C-50-oxford-dryland,11,W,C,50,76.84,39.34,12.15,7.64,9.5,19.54,11.77,0.11,0.33,4.48,10.27,29.2,77.22,40.35,11.81,7.92,7.67,12.15,7.74,0.0,,,,
m11-W-C-75-oxford-dryland,11,W,C,75,77.38,40.92,12.11,7.2,9.51,19.97,11.88,0.1,0.35,4.49,10.39,29.54,77.43,40.56,11.46,8.83,6.93,11.9,7.55,0.0,,,,
m11-W-C-95-oxford-dryland,11,W,C,95,76.95,40.24,11.92,7.47,9.28,19.68,11.65,0.12,0.33,4.52,10.3,29.34,77.69,41.4,12.26,8.52,7.15,12.33,7.77,0.0,,,,
m11-W-H-25-oxford-dryland,11,W,H,25,75.94,29.32,10.83,7.1,8.96,18.51,10.96,0.09,0.19,3.87,9.79,28.95,76.21,29.61,11.26,7.22,6.36,10.91,7.1,0.0,,,,
m11-W-H-5-oxford-dryland,11,W,H,5,76.33,29.19,11.15,7.52,9.68,18.89,11.13,0.06,0.24,4.0,9.83,29.09,76.66,30.7,11.75,7.73,5.93,10.97,7.23,0.0,,,,
m11-W-H-50-oxford-dryland,11,W,H,50,76.21,29.15,11.37,7.83,9.17,18.7,11.08,0.07,0.25,4.1,9.96,28.82,76.37,29.88,11.4,7.77,6.6,11.32,7.47,0.0,,,,
m11-W-H-75-oxford-dryland,11,W,H,75,76.41,28.67,11.17,7.48,8.94,18.46,10.93,0.06,0.25,4.0,9.8,29.23,76.34,29.88,11.92,7.21,6.01,10.87,7.25,0.0,,,,
m11-W-H-95-oxford-dryland,11,W,H,95,76.55,29.29,11.44,7.2,9.39,19.07,11.15,0.07,0.25,4.1,9.9,29.18,76.12,29.94,11.51,7.87,5.93,11.37,7.2,0.01,,,,
m12-A-A-25-oxford-dryland,12,A,A,25,22.48,10.41,6.84,9.37,18.17,10.3,0.05,0.15,3.68,9.46,28.98,51.61,22.83,10.3,6.56,6.14,11.67,7.71,0.0,,,,,
m12-A-A-5-oxford-dryland,12,A,A,5,23.31,10.35,6.58,9.53,17.6,10.2,0.05,0.15,3.46,9.27,28.82,52.21,22.46,10.32,7.06,6.0,11.13,7.42,0.0,,,,,
m12-A-A-50-oxford-dryland,12,A,A,50,22.6,10.06,6.73,8.82,17.6,10.43,0.04,0.17,3.66,9.4,28.47,50.83,22.65,9.96,6.8,6.16,11.31,7.55,0.01,,,,,
m12-A-A-75-oxford-dryland,12,A,A,75,22.93,10.02,6.47,9.29,17.8,10.32,0.04,0.16,3.65,9.43,28.94,51.76,23.92,10.73,6.7,6.05,11.24,7.48,0.0,,,,,
m12-A-A-95-oxford-dryland,12,A,A,95,21.71,10.34,6.71,9.33,17.63,10.51,0.05,0.18,3.6,9.37,28.9,51.35,21.99,10.94,6.3,5.91,11.15,7.59,0.0,,,,,
m12-A-C-25-oxford-dryland,12,A,C,25,20.95,10.31,6.7,9.0,17.96,10.6,0.04,0.17,3.6,9.41,28.85,51.52,21.91,11.29,6.42,5.84,11.28,7.65,0.0,,,,,
m12-A-C-5-oxford-dryland,12,A,C,5,21.06,10.99,6.78,8.78,17.65,10.46,0.04,0.18,3.6,9.35,28.75,51.51,20.32,10.11,6.84,6.07,11.43,7.63,0.0,,,,,
m12-A-C-50-oxford-dryland,12,A,C,50,21.22,10.83,7.37,8.68,18.27,10.72,0.04,0.19,3.69,9.44,28.68,50.29,21.58,10.59,6.88,5.74,11.13,7.65,0.0,,,,,
m12-A-C-75-oxford-dryland,12,A,C,75,21.25,10.86,6.88,9.29,17.9,10.41,0.06,0.19,3.63,9.47,28.98,51.53,21.1,10.52,6.49,6.78,11.5,7.68,0.0,,,,,
m12-A-C-95-oxford-dryland,12,A,C,95,20.77,10.39,6.91,9.43,17.94,10.55,0.06,0.17,3.71,9.48,28.83,50.97,21.21,10.67,6.67,6.23,11.75,7.68,0.0,,,,,
m12-A-H-25-oxford-dryland,12,A,H,25,27.02,11.55,7.0,9.31,18.08,10.51,0.05,0.16,3.5,9.48,28.77,51.21,25.56,12.09,6.76,5.64,10.95,7.39,0.0,,,,,
m12-A-H-5-oxford-dryland,12,A,H,5,27.16,11.44,7.03,9.24,18.34,10.46,0.06,0.19,3.79,9.48,29.01,51.12,25.96,12.43,7.3,5.89,11.5,7.46,0.0,,,,,
m12-A-H-50-oxford-dryland,12,A,H,50,25.71,11.92,7.18,9.3,18.01,10.5,0.05,0.18,3.61,9.52,28.66,50.43,25.7,12.41,7.03,5.74,10.95,7.37,0.0,,,,,
m12-A-H-75-oxford-dryland,12,A,H,75,27.03,11.19,6.96,9.32,18.38,10.6,0.05,0.16,3.55,9.41,28.86,51.22,25.94,11.97,6.73,5.45,10.78,7.35,0.0,,,,,
m12-A-H-95-oxford-dryland,12,A,H,95,25.94,11.49,6.95,9.56,18.17,10.48,0.06,0.18,3.64,9.47,28.64,50.62,25.18,11.13,6.65,5.64,10.83,7.39,0.0,,,,,
m12-D-A-25-oxford-dryland,12,D,A,25,4.62,4.27,3.93,6.25,12.74,8.07,0.03,0.1,3.25,8.41,27.86,50.42,4.03,3.95,3.48,4.35,8.67,5.85,0.0,,,,,
m12-D-A-5-oxford-dryland,12,D,A,5,4.02,3.91,3.78,5.73,12.55,7.94,0.02,0.12,3.12,8.39,28.17,51.65,4.15,4.07,3.38,4.53,8.85,5.96,0.0,,,,,
m12-D-A-50-oxford-dryland,12,D,A,50,3.53,3.85,3.81,5.84,12.62,7.78,0.03,0.13,3.02,8.33,28.12,50.8,4.19,4.09,4.0,4.63,8.69,6.01,0.0,,,,,
m12-D-A-75-oxford-dryland,12,D,A,75,4.24,4.6,4.12,6.16,13.25,8.04,0.03,0.12,3.17,8.46,27.99,50.88,4.04,4.13,3.39,4.45,8.35,6.07,0.0,,,,,
m12-D-A-95-oxford-dryland,12,D,A,95,4.26,4.13,3.96,5.98,12.65,7.77,0.02,0.13,3.29,8.4,27.99,50.69,4.14,3.84,3.44,4.63,8.71,6.05,0.0,,,,,
m12-D-H-25-oxford-dryland,12,D,H,25,3.29,3.36,3.67,5.71,11.95,7.62,0.02,0.12,2.96,8.27,27.7,50.72,2.88,3.14,2.81,4.57,8.14,5.62,0.0,,,,,
m12-D-H-5-oxford-dryland,12,D,H,5,3.25,3.2,3.63,6.06,12.07,7.99,0.03,0.14,3.21,8.29,27.37,49.93,2.89,3.28,3.01,3.75,8.41,5.69,0.0,,,,,
m12-D-H-50-oxford-dryland,12,D,H,50,3.01,3.04,3.47,5.38,11.6,7.22,0.02,0.14,3.08,8.11,27.63,51.94,2.98,2.87,3.55,4.08,8.1,5.66,0.0,,,,,
m12-D-H-75-oxford-dryland,12,D,H,75,2.98,3.18,3.37,5.31,11.41,7.45,0.02,0.11,3.04,8.19,28.16,50.42,2.89,3.29,3.0,4.0,8.3,5.69,0.0,,,,,
m12-D-H-95-oxford-dryland,12,D,H,95,3.32,2.94,3.65,5.71,11.8,7.7,0.02,0.13,3.16,8.22,27.96,51.33,3.03,3.23,3.49,4.11,8.4,5.79,0.0,,,,,
m12-W-A-25-oxford-dryland,12,W,A,25,61.68,21.89,8.44,9.84,20.4,12.15,0.12,0.33,4.46,10.4,29.47,51.09,61.89,22.83,9.74,7.53,13.38,8.43,0.0,,,,,
m12-W-A-5-oxford-dryland,12,W,A,5,60.62,21.36,8.05,10.08,20.59,12.2,0.12,0.34,4.5,10.52,29.48,51.16,61.35,22.96,9.25,7.97,13.11,8.19,0.01,,,,,
m12-W-A-50-oxford-dryland,12,W,A,50,61.17,21.47,8.55,9.77,21.1,12.1,0.13,0.38,4.56,10.56,29.53,51.3,61.25,23.38,10.31,8.03,13.51,8.51,0.01,,,,,
m12-W-A-75-oxford-dryland,12,W,A,75,61.53,21.81,8.57,10.12,20.96,12.22,0.14,0.41,4.53,10.46,29.34,51.08,62.55,22.62,9.24,8.31,13.37,8.41,0.01,,,,,
m12-W-A-95-oxford-dryland,12,W,A,95,61.35,21.66,8.12,9.98,20.69,12.36,0.11,0.39,4.57,10.51,29.69,52.45,62.03,23.81,9.46,7.71,13.03,8.33,0.01,,,,,
m12-W-C-25-oxford-dryland,12,W,C,25,62.81,24.67,8.88,10.28,21.43,12.76,0.16,0.38,4.81,10.83,29.64,49.8,64.19,25.92,9.95,9.17,14.4,8.84,0.01,,,,,
m12-W-C-5-oxford-dryland,12,W,C,5,62.77,24.57,9.15,10.0,21.14,12.59,0.14,0.41,4.72,10.88,29.59,51.51,63.06,25.93,10.0,9.19,14.25,8.66,0.01,,,,,
m12-W-C-50-oxford-dryland,12,W,C,50,62.42,24.63,8.48,9.69,21.41,12.49,0.16,0.4,4.85,10.7,29.26,50.59,63.41,26.38,9.4,8.84,14.5,8.78,0.01,,,,,
m12-W-C-75-oxford-dryland,12,W,C,75,62.87,24.04,9.16,9.86,21.19,12.62,0.13,0.41,4.86,10.76,29.42,51.39,64.28,25.83,9.94,9.07,14.62,8.91,0.01,,,,,
m12-W-C-95-oxford-dryland,12,W,C,95,62.68,24.85,8.49,10.06,21.08,12.51,0.13,0.48,4.87,10.79,29.64,51.35,63.81,25.4,9.22,9.26,14.29,8.76,0.02,,,,,
m12-W-H-25-oxford-dryland,12,W,H,25,64.53,19.63,8.79,10.17,20.56,11.96,0.11,0.32,4.43,10.38,29.11,51.11,64.08,21.18,8.85,6.92,12.02,7.75,0.0,,,,,
m12-W-H-5-oxford-dryland,12,W,H,5,64.06,18.85,8.26,9.8,19.97,11.91,0.11,0.29,4.36,10.3,29.02,51.04,64.08,21.22,9.03,6.75,12.45,7.93,0.01,,,,,
m12-W-H-50-oxford-dryland,12,W,H,50,64.27,19.53,8.31,10.14,20.03,11.9,0.11,0.31,4.43,10.33,29.33,50.87,63.47,20.5,9.39,7.2,12.42,7.96,0.01,,,,,
m12-W-H-75-oxford-dryland,12,W,H,75,63.9,19.85,8.46,10.18,20.45,12.08,0.1,0.35,4.38,10.46,29.2,50.4,63.55,21.47,8.91,6.83,12.72,7.95,0.01,,,,,
m12-W-H-95-oxford-dryland,12,W,H,95,64.63,19.22,8.22,10.67,20.74,12.27,0.1,0.33,4.48,10.43,29.5,50.3,64.76,21.44,9.11,7.34,12.84,8.1,0.0,,,,,
